doc_id,entity,label
malawi24_83,last week,DATE
malawi24_83,45,CARDINAL
malawi24_83,312,CARDINAL
malawi24_83,approximately 226,560,CARDINAL
malawi24_83,14,CARDINAL
malawi24_83,Saturday,DATE
malawi24_83,Nicholas Dausi,PERSON
malawi24_83,Chikwawa,PERSON
malawi24_83,Mulanje,PERSON
malawi24_83,Charles Mchacha,PERSON
malawi24_83,Dausi,PERSON
malawi24_83,Tuesday,DATE
malawi24_83,14,CARDINAL
malawi24_83,thousands,CARDINAL
malawi24_83,Arthur Peter Mutharika,PERSON
malawi24_83,Friday,DATE
malawi24_83,State of Disaster,ORG
malawi24_83,the Department of Disaster Management Affairs,ORG
malawi24_83,the Malawi Defence Force,ORG
malawi24_83,The Malawi Police Service,ORG
malawi24_55,Peter Mutharika,PERSON
malawi24_55,Tuesday,DATE
malawi24_55,Malawians,NORP
malawi24_55,Mutharika,GPE
malawi24_55,Balaka at Kanyimbo Primary,ORG
malawi24_55,Traditional Authority Nkaya,ORG
malawi24_55,Mangochi,GPE
malawi24_55,Mangochi,GPE
malawi24_55,tomorrow,DATE
malawi24_55,Zomba,GPE
malawi24_55,Machinga,PERSON
malawi24_55,10,CARDINAL
malawi24_55,Mutharika,GPE
malawi24_55,the Descent Affordable Housing Subsidy,ORG
malawi24_55,Traditional Authority Mkaya,ORG
malawi24_55,Mutharika,PERSON
malawi24_55,Six,CARDINAL
malawi24_55,66,CARDINAL
malawi24_55,13 thousand,CARDINAL
malawi24_55,Balaka,GPE
malawi24_55,Southern,NORP
nyasatimes_127,Malawi,PERSON
nyasatimes_127,Lotus Hotel,ORG
nyasatimes_127,Blantyre,GPE
nyasatimes_127,Saturday,DATE
nyasatimes_127,Nyasa Times,ORG
nyasatimes_127,thousands,CARDINAL
nyasatimes_127,two,CARDINAL
nyasatimes_127,Nsanje,GPE
nyasatimes_127,Chikwawa,ORG
nyasatimes_127,one,CARDINAL
nyasatimes_127,Ceaser Fatchi,PERSON
nyasatimes_127,K500 000,MONEY
nyasatimes_127,K1 million,MONEY
nyasatimes_127,Said Fatchi,PERSON
nyasatimes_127,Malawians,NORP
nyasatimes_127,Mia,PERSON
nyasatimes_127,Chikwawa,PERSON
nyasatimes_127,Nsanje,ORG
nyasatimes_127,Mia,PERSON
nyasatimes_127,days,DATE
nyasatimes_127,Mia,PERSON
nyasatimes_127,Chikwawa,PERSON
nyasatimes_127,Nsanje,ORG
nyasatimes_127,Mia,PERSON
nyasatimes_125,Malawi,ORG
nyasatimes_125,2019,DATE
nyasatimes_125,Marine Rescue Teams,EVENT
nyasatimes_125,the Lower Shire,GPE
nyasatimes_125,the Malawi Defence Force,ORG
nyasatimes_125,the Department of Disaster Management Affairs,ORG
nyasatimes_125,K1 500,FAC
nyasatimes_125,MDF,ORG
nyasatimes_125,one,CARDINAL
nyasatimes_125,Nsanje,ORG
nyasatimes_125,Nyasa Times,ORG
nyasatimes_125,MDF,ORG
nyasatimes_125,8th March 19,DATE
nyasatimes_125,today,DATE
nyasatimes_125,26 March,DATE
nyasatimes_125,7 days,DATE
nyasatimes_125,000,MONEY
nyasatimes_125,2012,DATE
nyasatimes_125,2019,DATE
nyasatimes_125,DoDMA,ORG
nyasatimes_125,DoDMA,ORG
nyasatimes_125,The past years,DATE
nyasatimes_125,DoDMA,ORG
nyasatimes_125,K10,ORG
nyasatimes_125,000,CARDINAL
nyasatimes_125,K15,ORG
nyasatimes_125,000,CARDINAL
nyasatimes_125,K20,ORG
nyasatimes_125,000,CARDINAL
nyasatimes_125,K25,ORG
nyasatimes_125,000,CARDINAL
nyasatimes_125,Paul Chiphwanya,PERSON
nyasatimes_125,Tuesday,DATE
nyasatimes_125,night,TIME
nyasatimes_125,Chiphwanya,PERSON
nyasatimes_131,Ma Blacks,PERSON
nyasatimes_131,Malawi,GPE
nyasatimes_131,Partners Blantyre Press Club,ORG
nyasatimes_131,Malawians,NORP
nyasatimes_131,Blantyre Press Club,ORG
nyasatimes_131,Malawi,ORG
nyasatimes_131,Black Missionaries,PERSON
nyasatimes_131,Friday,DATE
nyasatimes_131,K3 Million,PERSON
nyasatimes_131,Blessings Kanache,PERSON
nyasatimes_131,Mibawa Hall,FAC
nyasatimes_131,Blantyre Kanache,ORG
nyasatimes_131,BPC,LOC
nyasatimes_131,thousands,CARDINAL
nyasatimes_131,BPC,LOC
nyasatimes_131,Malawians,NORP
nyasatimes_131,the Black Missionaries,ORG
nyasatimes_131,Mibawa Multi,PERSON
nyasatimes_131,Limbe,GPE
nyasatimes_131,this Friday 22 March,DATE
nyasatimes_131,8 pm,TIME
nyasatimes_131,Kanache,ORG
nyasatimes_131,Kanache,ORG
nyasatimes_131,BPC,LOC
nyasatimes_131,the Malawi Red Cross,ORG
nyasatimes_131,BPC,LOC
nyasatimes_131,Nsanje,ORG
nyasatimes_131,Blantyre,PERSON
nyasatimes_131,Harawa,ORG
nyasatimes_131,Blantyre,ORG
nyasatimes_131,BPC,LOC
nyasatimes_131,first,ORDINAL
nyasatimes_131,Karonga,PRODUCT
nyasatimes_131,Chikwawa,PERSON
nyasatimes_131,Malawian,NORP
nyasatimes_131,one,CARDINAL
nyasatimes_131,Malawian,NORP
nyasatimes_131,Malawians,NORP
nyasatimes_131,Harawa,ORG
nyasatimes_131,Harawa,ORG
nyasatimes_131,Anthony Makondetsa,PERSON
nyasatimes_131,the night,TIME
nyasatimes_131,Club,ORG
nyasatimes_131,Malawi Red Cross,PERSON
nyasatimes_131,Mibawa,GPE
nyasatimes_39,First Capital Bank,ORG
nyasatimes_39,K10,ORG
nyasatimes_39,thousands,CARDINAL
nyasatimes_39,First Capital Bank Plc,ORG
nyasatimes_39,K10 million,CARDINAL
nyasatimes_39,FCB,ORG
nyasatimes_39,La Caverna’s,ORG
nyasatimes_39,Blue Buckets of Hope,WORK_OF_ART
nyasatimes_39,Luchenza,ORG
nyasatimes_39,Mulanje,PERSON
nyasatimes_39,Chikwawa,PERSON
nyasatimes_39,Blantyre,GPE
nyasatimes_39,FCB Acting Chief Executive Officer,ORG
nyasatimes_39,Thomas Kadantot,PERSON
nyasatimes_39,Bank,ORG
nyasatimes_39,millions,CARDINAL
nyasatimes_39,Malawians,NORP
nyasatimes_39,FCB,ORG
nyasatimes_39,Kadantot,ORG
nyasatimes_39,Kadantot,ORG
nyasatimes_39,Malawians,NORP
nyasatimes_39,Malawians,NORP
nyasatimes_39,thousands,CARDINAL
nyasatimes_39,Luchenza,ORG
nyasatimes_39,Chikwawa,PERSON
nyasatimes_39,Caverna Arts Gallery,ORG
nyasatimes_39,Lois Losacco,PERSON
nyasatimes_39,FCB,ORG
nyasatimes_39,Community Based Organisations,ORG
nyasatimes_39,Joshua,PERSON
nyasatimes_39,more than 20 years,DATE
nyasatimes_39,Losacco,ORG
nyasatimes_39,Likuni Phala,ORG
malawi24_57,878,CARDINAL
malawi24_57,Nkhotakota,GPE
malawi24_57,878,CARDINAL
malawi24_57,Nkhotakota,ORG
malawi24_57,Wednesday,DATE
malawi24_57,the wee hours,TIME
malawi24_57,Saturday,DATE
malawi24_57,the Department of Disaster Management Affairs,ORG
malawi24_57,Nthondo,ORG
malawi24_57,Kalimanjira Trading Centre and Mkazimasika School Camps,ORG
malawi24_57,Disaster Management Affairs,ORG
malawi24_57,Wilson Moleni,PERSON
malawi24_57,yesterday,DATE
malawi24_57,Moleni,PERSON
malawi24_57,Moleni,PERSON
malawi24_57,Sub/TA Kalimanjira and Acting District,ORG
malawi24_57,Greystone Alindiamawo,PERSON
nyasatimes_11,176,CARDINAL
nyasatimes_11,Lilongwe,GPE
nyasatimes_11,At least 176,CARDINAL
nyasatimes_11,Chipasula, Kaliyeka and,ORG
nyasatimes_11,Kawale,GPE
nyasatimes_11,Chipasula River,LOC
nyasatimes_11,at least two hours,TIME
nyasatimes_11,Thursday,DATE
nyasatimes_11,The Ministry of Homeland Security,ORG
nyasatimes_11,Nicholas Dausi,PERSON
nyasatimes_11,Friday,DATE
nyasatimes_11,“Thank,ORG
nyasatimes_11,the day,DATE
nyasatimes_11,night,TIME
nyasatimes_11,Chipasula,PERSON
nyasatimes_11,around 3 o’clock in the afternoon,TIME
nyasatimes_11,at least two hours,TIME
nyasatimes_11,Chipasula River,LOC
nyasatimes_11,32 year old,DATE
nyasatimes_11,Doreen Kanyoza,WORK_OF_ART
nyasatimes_11,12 year,DATE
nyasatimes_11,a few metres,QUANTITY
nyasatimes_11,about an hour,TIME
nyasatimes_11,Kanyoza,ORG
nyasatimes_11,three,CARDINAL
nyasatimes_11,last year,DATE
nyasatimes_11,Biwi,ORG
nyasatimes_11,John Banda,PERSON
nyasatimes_11,Chipasula River,LOC
nyasatimes_11,Chidzanja Bridge,PERSON
nyasatimes_11,Chipasula,PERSON
nyasatimes_11,70 year old,DATE
nyasatimes_11,Willam Mazoni,PERSON
nyasatimes_11,Chipasula Secondary School,ORG
nyasatimes_11,23,CARDINAL
nyasatimes_11,“Lilongwe City,GPE
nyasatimes_11,Mazoni,PERSON
nyasatimes_11,16 years,DATE
nyasatimes_11,Chipasula River,LOC
nyasatimes_11,Mazoni,PERSON
nyasatimes_11,three,CARDINAL
nyasatimes_11,16,CARDINAL
nyasatimes_11,Kaliyeka Ward,PERSON
nyasatimes_11,Richard Banda,PERSON
nyasatimes_11,Chipasula River,LOC
nyasatimes_11,the past three consecutive years,DATE
nyasatimes_11,Lilongwe District,LOC
nyasatimes_11,Kawale,GPE
nyasatimes_11,Chipasula,GPE
malawi24_80,70-year-old,DATE
malawi24_80,Ireen Ngwira,ORG
malawi24_80,Mbiriwizi River,LOC
malawi24_80,Chozoli Rumphi,PERSON
malawi24_80,Ngwira,PERSON
malawi24_80,morning hours,TIME
malawi24_80,February 11, 2019,DATE
malawi24_80,Rumphi District Hospital,FAC
malawi24_80,Kadoko Village,FAC
malawi24_80,Traditional Authority,ORG
malawi24_94,Botswana,ORG
malawi24_94,Malawians,NORP
malawi24_94,Friday,DATE
malawi24_94,Malawi,NORP
malawi24_94,March 2019,DATE
malawi24_94,the Botswana Defence Force,ORG
malawi24_94,Chileka Airport,FAC
malawi24_94,Blantyre,GPE
malawi24_94,11.55 am,TIME
malawi24_94,one tonne,QUANTITY
malawi24_94,ten tonnes,QUANTITY
malawi24_94,four tonnes,QUANTITY
malawi24_94,500,CARDINAL
malawi24_94,Botswana,ORG
malawi24_94,Malawi His Excellency Lt,PERSON
malawi24_94,Louis Matshwenyego,PERSON
malawi24_94,two,CARDINAL
malawi24_94,two,CARDINAL
malawi24_94,Matshwenyego,GPE
malawi24_94,Disaster Management Affairs,ORG
malawi24_94,Wilson Moleni,PERSON
malawi24_94,Botswana,ORG
malawi24_94,Arthur Peter Mutharika,PERSON
malawi24_94,8th March,DATE
malawi24_94,Botswana,ORG
malawi24_94,Moleni,PERSON
malawi24_94,Botswana,ORG
malawi24_94,seven more tonnes,QUANTITY
malawi24_81,Balaka,ORG
malawi24_81,K1.2 million,CARDINAL
malawi24_81,Aubrey Duwa,PERSON
malawi24_81,Duwa,PERSON
malawi24_81,today,DATE
malawi24_81,one,CARDINAL
malawi24_81,Duwa,PERSON
malawi24_81,five,CARDINAL
malawi24_81,Mpulura,GPE
malawi24_81,Sawali,GPE
malawi24_81,Matola,GPE
malawi24_81,Chiendausiku,GPE
malawi24_81,Balaka,GPE
malawi24_81,One,CARDINAL
malawi24_81,Elles Sangweni,PERSON
malawi24_81,Matola village,GPE
malawi24_81,56 year old,DATE
malawi24_81,the night of,TIME
malawi24_81,March,DATE
malawi24_81,2019,DATE
malawi24_81,daily,DATE
malawi24_81,Malawi,PERSON
malawi24_81,three,CARDINAL
malawi24_81,African,NORP
malawi24_81,Idai,PRODUCT
malawi24_81,Approximately 850 thousand,CARDINAL
nyasatimes_10,Mozambicans,NORP
nyasatimes_10,Malawi,ORG
nyasatimes_10,Makhanga,PERSON
nyasatimes_10,Mozambicans,NORP
nyasatimes_10,Malawi,ORG
nyasatimes_10,Nsanje,GPE
nyasatimes_10,Malawians,NORP
nyasatimes_10,Nsanje,NORP
nyasatimes_10,Rengard Chavula,PERSON
nyasatimes_10,Mozambicans,NORP
nyasatimes_10,Chavula,PERSON
nyasatimes_10,Malawian,NORP
nyasatimes_10,Mozambicans,NORP
nyasatimes_10,Chavula,GPE
nyasatimes_10,Chavula,PERSON
nyasatimes_10,Mozambicans,NORP
nyasatimes_10,Tengani,ORG
nyasatimes_10,Mbenje,PERSON
nyasatimes_10,Tengani,PERSON
nyasatimes_10,Mozambicans,NORP
nyasatimes_10,Malawians,NORP
nyasatimes_10,at least 30,CARDINAL
nyasatimes_10,Makhanga,PRODUCT
nyasatimes_10,Nsanje District,LOC
nyasatimes_10,Tuesday,DATE
nyasatimes_10,the past few days,DATE
nyasatimes_10,the east bank of the Shire River,ORG
nyasatimes_10,Nsanje,ORG
nyasatimes_10,almost 21,CARDINAL
nyasatimes_10,Monday,DATE
nyasatimes_10,Disaster Management Affairs Department,ORG
nyasatimes_10,Wilson Moleni,ORG
nyasatimes_10,the Malawi Defence Force,ORG
nyasatimes_10,Bangula Trading Centre,ORG
nyasatimes_10,Moleni,PERSON
nyasatimes_10,Nsanje,GPE
nyasatimes_10,the Malawi Defence Force,ORG
nyasatimes_10,Bangula,GPE
nyasatimes_10,east bank,GPE
nyasatimes_10,Moleni,PERSON
nyasatimes_10,Kenneth Jali,PERSON
nyasatimes_10,Mana,ORG
malawi24_42,African Union,ORG
malawi24_42,Malawi,ORG
malawi24_42,The African Union,ORG
malawi24_42,100,000,MONEY
malawi24_42,about K74 million,MONEY
malawi24_42,Malawi,ORG
malawi24_42,Displaced Persons,ORG
malawi24_42,Rebecca Otengo,PERSON
malawi24_42,Saturday,DATE
malawi24_42,Nyangu Camp,FAC
malawi24_42,Makhuwira,GPE
malawi24_42,Chikwawa,GPE
malawi24_42,100,000,MONEY
malawi24_42,Otengo,ORG
malawi24_42,three,CARDINAL
malawi24_42,AU.Otengo,GPE
malawi24_42,US$100,000 and US$,MONEY
malawi24_42,150,000,MONEY
malawi24_42,Zimbabwe,GPE
malawi24_42,Mozambique,NORP
malawi24_42,Otengo,ORG
malawi24_42,DoDMA’s,ORG
malawi24_42,Response,ORG
malawi24_42,Recovery Harris Kachale,PERSON
malawi24_42,first,ORDINAL
malawi24_42,over 89,000,CARDINAL
malawi24_42,Kachale,PERSON
malawi24_42,AU,ORG
malawi24_42,Thursday,DATE
malawi24_42,15,CARDINAL
malawi24_42,Chikwawa,PERSON
malawi24_42,Nsanje,ORG
malawi24_42,DoDMA,ORG
malawi24_42,the Malawi Defence Force,ORG
malawi24_42,the South African National Defence Force,ORG
nyasatimes_38,Chakwera,ORG
nyasatimes_38,MCP,ORG
nyasatimes_38,26,CARDINAL
nyasatimes_38,Malawi Congress Party,ORG
nyasatimes_38,MCP,ORG
nyasatimes_38,Lazarus Chakwera,PERSON
nyasatimes_38,thousands,CARDINAL
nyasatimes_38,hundreds,CARDINAL
nyasatimes_38,Southern,NORP
nyasatimes_38,26,CARDINAL
nyasatimes_38,MCP,ORG
nyasatimes_38,Lilongwe,GPE
nyasatimes_38,Saturday,DATE
nyasatimes_38,CrossRoads Hotel,ORG
nyasatimes_38,MCP,ORG
nyasatimes_38,Peter Mutharika,PERSON
nyasatimes_38,Friday,DATE
nyasatimes_38,the Electricity Generation Company (Egenco,LAW
nyasatimes_38,Nkula,GPE
nyasatimes_38,Kapichira Power Stations,ORG
nyasatimes_38,Egenco,PERSON
nyasatimes_38,270 megawatts,QUANTITY
nyasatimes_38,MW,ORG
nyasatimes_38,320MW.Department,CARDINAL
nyasatimes_38,Meteorological Services,ORG
nyasatimes_38,the Mozambican Channel,ORG
nyasatimes_38,the Inter-Tropical Convergence Zone,ORG
nyasatimes_38,Southern Malawi,PERSON
nyasatimes_130,Mutharika,GPE
nyasatimes_130,Peter Mutharika,PERSON
nyasatimes_130,Monday,DATE
nyasatimes_130,Chikuse Camp,FAC
nyasatimes_130,Chikwawa District,LOC
nyasatimes_130,six-month,DATE
nyasatimes_130,Mutharika,GPE
nyasatimes_130,Homeland Security,ORG
nyasatimes_130,Nicholas Dausi,PERSON
nyasatimes_130,Dausi,PERSON
nyasatimes_130,Chikwawa District Commissioner,PERSON
nyasatimes_130,Lusizi Nhlane,PERSON
nyasatimes_130,between March 5 and 10 March,DATE
nyasatimes_130,53,DATE
nyasatimes_130,765,CARDINAL
nyasatimes_130,12,CARDINAL
nyasatimes_130,755,CARDINAL
nyasatimes_130,56,CARDINAL
nyasatimes_130,5,210,CARDINAL
nyasatimes_130,7,488,CARDINAL
nyasatimes_130,34,CARDINAL
nyasatimes_130,nine,CARDINAL
nyasatimes_130,two,CARDINAL
nyasatimes_130,Nhlane,PERSON
nyasatimes_124,Sana,PERSON
nyasatimes_124,Lilongwe,PERSON
nyasatimes_124,About 150,CARDINAL
nyasatimes_124,Kawale,GPE
nyasatimes_124,Chipasula,PERSON
nyasatimes_124,Sana Cash,PERSON
nyasatimes_124,last week,DATE
nyasatimes_124,Kawale-Nchesi,ORG
nyasatimes_124,150,CARDINAL
nyasatimes_124,the rainy season,DATE
nyasatimes_124,Nyasa Times,ORG
nyasatimes_124,Sana Cash,PERSON
nyasatimes_124,Carry Human Resources,ORG
nyasatimes_124,Tennyson Kipandura,PERSON
nyasatimes_124,Ulemu Msungama,ORG
nyasatimes_124,Kipandura,GPE
nyasatimes_124,Kipandura,ORG
nyasatimes_124,the Chipasula Secondary School,ORG
nyasatimes_124,Msungama,ORG
nyasatimes_124,first,ORDINAL
nyasatimes_124,Sana,PERSON
nyasatimes_124,2017,DATE
nyasatimes_124,Msungama,ORG
nyasatimes_124,Last year,DATE
nyasatimes_124,this year,DATE
nyasatimes_124,Msungama,ORG
nyasatimes_124,Sana,PERSON
nyasatimes_124,Maliro,PERSON
nyasatimes_124,one,CARDINAL
nyasatimes_124,Rose Sikanona,PERSON
nyasatimes_124,Sana,PERSON
nyasatimes_124,Maliro,PERSON
nyasatimes_129,Airtel Malawi,PERSON
nyasatimes_129,Airtel Malawi,PERSON
nyasatimes_129,K20,PERSON
nyasatimes_129,the Department of Disaster Management Affairs,ORG
nyasatimes_129,Nsanje,GPE
nyasatimes_129,Chikwawa,GPE
nyasatimes_129,Mulanje,PERSON
nyasatimes_129,Machinga,ORG
nyasatimes_129,Mangochi,GPE
nyasatimes_129,Zomba,PERSON
nyasatimes_129,Thursday,DATE
nyasatimes_129,Capital Hill,LOC
nyasatimes_129,Lilongwe,GPE
nyasatimes_129,Airtel Legal,ORG
nyasatimes_129,Regulatory,ORG
nyasatimes_129,Hlupikire Chalamba,PERSON
nyasatimes_129,Airtel,ORG
nyasatimes_129,the Department of Disaster Management Affairs,ORG
nyasatimes_129,the day,DATE
nyasatimes_129,the Department of Disaster Management Affairs,ORG
nyasatimes_129,James Chiusiwa,PERSON
nyasatimes_129,187,CARDINAL
nyasatimes_129,Camps,ORG
nyasatimes_129,Malawi,PERSON
nyasatimes_129,Chiusiwa,ORG
nyasatimes_129,Airtel,PRODUCT
nyasatimes_129,000,CARDINAL
nyasatimes_129,16 000,CARDINAL
nyasatimes_129,Mosques,FAC
nyasatimes_129,Tents,WORK_OF_ART
nyasatimes_129,Airtel,ORG
nyasatimes_129,10,CARDINAL
nyasatimes_129,Lilongwe Technical College,ORG
nyasatimes_129,Wednesday,DATE
nyasatimes_129,Lilongwe Technical College,ORG
nyasatimes_129,the Ministry of Labor,ORG
nyasatimes_129,Matemba,PERSON
nyasatimes_129,Computers,NORP
nyasatimes_129,Lilongwe Technical College Suzika Mvalo,ORG
nyasatimes_129,Airtel,ORG
nyasatimes_101,National Bank of Malawi,ORG
nyasatimes_101,K20,ORG
nyasatimes_101,National Bank of Malawi,ORG
nyasatimes_101,NBM) plc,ORG
nyasatimes_101,K20,PERSON
nyasatimes_101,12,CARDINAL
nyasatimes_101,Cyclone Idai,PRODUCT
nyasatimes_101,Homeland Security Nicholus,ORG
nyasatimes_101,Tuesday,DATE
nyasatimes_101,Blantyre,PERSON
nyasatimes_101,the Department of Disaster Management Affairs,ORG
nyasatimes_101,NBM,ORG
nyasatimes_101,Harold Jiya,PERSON
nyasatimes_101,NBM,ORG
nyasatimes_101,The Bank of the Nation’,WORK_OF_ART
nyasatimes_101,last month,DATE
nyasatimes_101,Jiya,PERSON
nyasatimes_101,Dedza,GPE
nyasatimes_101,Mangochi,GPE
nyasatimes_101,Neno,GPE
nyasatimes_101,K20,PERSON
nyasatimes_101,Soya,ORG
nyasatimes_101,one,CARDINAL
nyasatimes_101,Jiya,PERSON
nyasatimes_101,Dausi,ORG
nyasatimes_101,Dausi,GPE
nyasatimes_101,NBM,ORG
nyasatimes_101,National Bank,ORG
nyasatimes_101,Dausi,PERSON
nyasatimes_101,March,DATE
nyasatimes_101,60,CARDINAL
nyasatimes_101,thousands,CARDINAL
nyasatimes_101,Peter Mutharika,PERSON
nyasatimes_21,Prophet TB Joshua’s,PERSON
nyasatimes_21,Malawi,GPE
nyasatimes_21,Blantyre,ORG
nyasatimes_21,Emmanuel TV Partners,ORG
nyasatimes_21,Nigerian,NORP
nyasatimes_21,prophet T. B Joshua,PERSON
nyasatimes_21,Sunday,DATE
nyasatimes_21,Traditional Authority,ORG
nyasatimes_21,first,ORDINAL
nyasatimes_21,about a month ago,DATE
nyasatimes_21,Maize,PERSON
nyasatimes_21,One,CARDINAL
nyasatimes_21,Partners,ORG
nyasatimes_21,Gondwe,PERSON
nyasatimes_21,Prophet Joshua,PERSON
nyasatimes_21,Group Village,ORG
nyasatimes_21,Headman Mkumba,PERSON
nyasatimes_21,today,DATE
nyasatimes_21,today,DATE
nyasatimes_21,Blantyre,PERSON
nyasatimes_21,14,CARDINAL
nyasatimes_21,TA Lundu,GPE
nyasatimes_21,about 2903,CARDINAL
nyasatimes_35,Machinga,GPE
nyasatimes_35,Tuesday,DATE
nyasatimes_35,Likuni Phala,WORK_OF_ART
nyasatimes_35,Machinga,GPE
nyasatimes_35,early last month,DATE
nyasatimes_35,Machinga Chairperson,PERSON
nyasatimes_35,Grey Natoto Mphithi,ORG
nyasatimes_35,Machinga,GPE
nyasatimes_35,Genesis Nutritional Company,ORG
nyasatimes_35,Genesis Nutritional Company Products,ORG
nyasatimes_35,Harry Haroon,PERSON
nyasatimes_35,Kamzota,GPE
nyasatimes_35,four hours,TIME
nyasatimes_35,Kamzota,ORG
nyasatimes_35,One,CARDINAL
nyasatimes_35,Aida Wilson,PERSON
nyasatimes_35,Wilson,ORG
nyasatimes_35,five,CARDINAL
nyasatimes_35,59,CARDINAL
nyasatimes_35,Over 29,000,CARDINAL
nyasatimes_35,145,CARDINAL
nyasatimes_35,000,CARDINAL
nyasatimes_35,Machinga,ORG
nyasatimes_34,MEC,ORG
nyasatimes_34,The Malawi Electoral Commission,ORG
nyasatimes_34,MEC,ORG
nyasatimes_34,Commission,ORG
nyasatimes_34,Tuesday,DATE
nyasatimes_34,three,CARDINAL
nyasatimes_34,Mwanza,GPE
nyasatimes_34,Chikwawa,PERSON
nyasatimes_34,Nsanje,ORG
nyasatimes_34,Malawians,NORP
nyasatimes_34,Commission,ORG
nyasatimes_34,Commission,ORG
nyasatimes_34,MEC,ORG
nyasatimes_34,Commission,ORG
nyasatimes_114,Unilever Malawi,PERSON
nyasatimes_114,Lifebouy,GPE
nyasatimes_114,Phalombe,GPE
nyasatimes_114,Unilever Malawi,PERSON
nyasatimes_114,Red Cross Malawi,ORG
nyasatimes_114,2 077,CARDINAL
nyasatimes_114,Lifebuoy,GPE
nyasatimes_114,Idai,FAC
nyasatimes_114,Madalitso Camp,FAC
nyasatimes_114,565,CARDINAL
nyasatimes_114,2 827,CARDINAL
nyasatimes_114,Malawi Red Cross Society,ORG
nyasatimes_114,Levison Changole,PERSON
nyasatimes_114,Unilever,ORG
nyasatimes_114,Changole,PERSON
nyasatimes_114,Unilever,ORG
nyasatimes_114,Red Cross Malawi,ORG
nyasatimes_114,14,000,CARDINAL
nyasatimes_114,Non Food,ORG
nyasatimes_114,DFID,ORG
nyasatimes_114,EU,ORG
nyasatimes_114,ECHO,ORG
nyasatimes_114,Danish,GPE
nyasatimes_114,Netherlands,GPE
nyasatimes_114,Swiss,NORP
nyasatimes_114,Belgian Red Cross Societies,ORG
nyasatimes_114,Red Cross,ORG
nyasatimes_114,170,CARDINAL
nyasatimes_114,Chikwawa,GPE
nyasatimes_114,Nsanje,ORG
nyasatimes_114,Phalombe,PERSON
nyasatimes_114,Changole,PERSON
nyasatimes_114,Unilever Malawi Country,ORG
nyasatimes_114,Anele Zunga,PERSON
nyasatimes_114,Unilever,ORG
nyasatimes_114,Unilever,ORG
nyasatimes_114,one,CARDINAL
nyasatimes_114,World,ORG
nyasatimes_114,190,CARDINAL
nyasatimes_114,2.5 billion,CARDINAL
nyasatimes_100,Pope,PERSON
nyasatimes_100,Cyclone Idai,PRODUCT
nyasatimes_100,Malawi,ORG
nyasatimes_100,Mozambique,NORP
nyasatimes_100,Zimbabwe,GPE
nyasatimes_100,Catholic Church,ORG
nyasatimes_100,Pope Francis,PERSON
nyasatimes_100,Malawi,GPE
nyasatimes_100,Mozambique,NORP
nyasatimes_100,Zimbabwe,GPE
nyasatimes_100,Mozambique,GPE
nyasatimes_100,Zimbabwe,GPE
nyasatimes_100,Malawi,PERSON
nyasatimes_100,thousands,CARDINAL
nyasatimes_100,Saint Peter’s Square,FAC
nyasatimes_100,Wednesday,DATE
nyasatimes_100,Pope Francis,PERSON
nyasatimes_100,The United Nations,ORG
nyasatimes_100,one,CARDINAL
nyasatimes_100,decades,DATE
nyasatimes_100,Malawi,GPE
nyasatimes_100,nearly a million,CARDINAL
nyasatimes_100,more than 80,000,CARDINAL
nyasatimes_128,Petroleum Importers Limited,ORG
nyasatimes_128,Phalombe,GPE
nyasatimes_128,Petroleum Importers Limited,ORG
nyasatimes_128,K10,ORG
nyasatimes_128,World Vision Malawi,ORG
nyasatimes_128,Phalombe,GPE
nyasatimes_128,Dr Enwell Kadango,PERSON
nyasatimes_128,Arthur Peter Mutharika,PERSON
nyasatimes_128,the Indian Ocean,LOC
nyasatimes_128,hundreds,CARDINAL
nyasatimes_128,thousands,CARDINAL
nyasatimes_128,Mozambican,NORP
nyasatimes_128,Beira,GPE
nyasatimes_128,PIL,ORG
nyasatimes_128,PIL,ORG
nyasatimes_128,World Vision,ORG
nyasatimes_128,WORLD Vision,ORG
nyasatimes_128,World Vision District Programs,ORG
nyasatimes_128,Phalombe Samson Semu,ORG
nyasatimes_128,Semu,GPE
nyasatimes_128,PIL,ORG
nyasatimes_128,Semu,GPE
nyasatimes_128,Ellis Simudya,PERSON
nyasatimes_128,World Vision,ORG
nyasatimes_128,Malawi,PERSON
nyasatimes_128,14,CARDINAL
nyasatimes_128,56,CARDINAL
nyasatimes_116,Chimulirenji,ORG
nyasatimes_116,Zomba,PERSON
nyasatimes_116,Democratic Progressive Party,ORG
nyasatimes_116,DPP,ORG
nyasatimes_116,Civic Education,ORG
nyasatimes_116,Everton Chimulirenji,PERSON
nyasatimes_116,Sunday,DATE
nyasatimes_116,a busy day,DATE
nyasatimes_116,Zomba,PERSON
nyasatimes_116,29 000,CARDINAL
nyasatimes_116,6,CARDINAL
nyasatimes_116,6 Miles,QUANTITY
nyasatimes_116,Traditional Authority Chikowi,ORG
nyasatimes_116,Chimulirenji,ORG
nyasatimes_116,Chimulirenj,ORG
nyasatimes_116,Charles Mchacha,PERSON
nyasatimes_116,Mwayi Kamuyambeni,PERSON
nyasatimes_116,Brave Mkwezalamba,PERSON
nyasatimes_116,the Department of Disaster Management Affairs,ORG
nyasatimes_116,the Ministry of Homeland Security,ORG
nyasatimes_116,Chimulirenji,ORG
nyasatimes_116,Mutharika,GPE
